Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,20587,2023-02-03,0.6696610549,0.6860728054,0.6159758385,21,100
Market-Adjusted Model,20588,2023-02-03,0.6306816927,0.4920592782,0.5769964763,21,100
Market-Adjusted Model,20591,2023-02-03,0.0096544021,-0.04383482,-0.044030814,21,100
Market-Adjusted Model,20592,2023-02-03,0.0123573339,-0.040917134,-0.041327883,21,100
Market-Adjusted Model,20593,2023-02-03,-0.077294106,-0.126676509,-0.130979322,21,100
Market-Adjusted Model,20595,2023-02-03,-0.031874409,-0.077581932,-0.078819524,6,100
Market-Adjusted Model,20596,2023-02-03,-0.022727256,-0.044003167,-0.076412472,21,100
Market-Adjusted Model,20598,2023-02-03,0.1289097253,0.071944674,0.0752245089,21,100
Market-Adjusted Model,20599,2023-02-03,0.0902255647,0.0509109815,0.0365403483,21,100
Market-Adjusted Model,20600,2023-02-03,-0.377334973,-0.493126094,-0.431020189,21,100
Market-Adjusted Model,20601,2023-02-03,0.2162161694,0.1576459337,0.162530953,21,100
Market-Adjusted Model,20604,2023-02-03,0.0596989449,0.0122168604,0.0060137285,21,100
Market-Adjusted Model,20606,2023-02-03,-0.064109563,-0.116321762,-0.117794779,21,100
Market-Adjusted Model,20607,2023-02-03,0.0009812841,-0.052313907,-0.052703932,21,100
Market-Adjusted Model,20608,2023-02-03,-0.051499975,-0.088393289,-0.105185191,21,100
Market-Adjusted Model,20609,2023-02-03,-0.082711453,-0.13275466,-0.13639667,21,100
Market-Adjusted Model,20610,2023-02-03,0.0503086817,0.0689136287,-0.003376535,21,100
Market-Adjusted Model,20612,2023-02-03,5.95862E-10,-0.05338031,-0.053685216,21,100
Market-Adjusted Model,20613,2023-02-03,0.638611101,0.5616046932,0.5849258846,21,100
Market-Adjusted Model,20614,2023-02-03,0.2180953241,0.1923389543,0.1644101077,21,100
Market-Adjusted Model,20615,2023-02-03,-0.107802891,-0.1530666,-0.161488107,21,100
Market-Adjusted Model,20617,2023-02-03,-0.073239433,-0.122237191,-0.12692465,21,100
Market-Adjusted Model,20618,2023-02-03,0.1661124805,0.1065460343,0.1124272641,21,100
Market-Adjusted Model,20620,2023-02-03,-0.203999994,-0.266997119,-0.257685211,21,100
Market-Adjusted Model,20621,2023-02-03,0.7222690419,0.5997725664,0.6685838255,21,100
Market-Adjusted Model,20622,2023-02-03,0.039278536,-0.013852824,-0.01440668,21,100
Market-Adjusted Model,20623,2023-02-03,-0.11467742,-0.155899808,-0.168362636,21,100
Market-Adjusted Model,20628,2023-02-03,-0.032835789,-0.069094982,-0.086521005,21,100
Market-Adjusted Model,20629,2023-02-03,0.0110664592,-0.041608611,-0.042618757,21,100
Market-Adjusted Model,20630,2023-02-03,0.0547944662,0.0180895363,0.0011092498,21,100
Market-Adjusted Model,20631,2023-02-03,0.1365824907,0.2753070905,0.0828972743,21,100
Market-Adjusted Model,20632,2023-02-03,0.267942677,0.2016601548,0.2142574606,21,100
Market-Adjusted Model,20633,2023-02-03,0.0314595105,-0.010942931,-0.022225706,21,100
Market-Adjusted Model,20636,2023-02-03,0.045801578,0.0117469052,-0.007883638,21,100
Market-Adjusted Model,20637,2023-02-03,0.2307692284,0.1739852074,0.177084012,21,100
Market-Adjusted Model,20638,2023-02-03,0.0054159878,-0.047980064,-0.048269229,21,100
Market-Adjusted Model,20639,2023-02-03,0.112407411,2.1891163647,0.0587221946,21,100
Market-Adjusted Model,20640,2023-02-03,1.5655126456,1.4099875143,1.5118274292,21,100
Market-Adjusted Model,20641,2023-02-03,0.0793357589,0.0422237154,0.0256505425,21,100
Market-Adjusted Model,20644,2023-02-03,0.4961443719,0.3870953335,0.4424591555,21,100
Market-Adjusted Model,20645,2023-02-03,0.461224439,0.4138799649,0.4075392226,21,100
Market-Adjusted Model,20646,2023-02-03,0.8855218485,0.6412745236,0.8318366321,21,100
Market-Adjusted Model,20647,2023-02-03,0.0638888953,0.0101940827,0.0102036789,21,100
Market-Adjusted Model,20648,2023-02-03,0.2235857902,0.1930189344,0.1699005738,21,100
Market-Adjusted Model,20649,2023-02-03,0.0513231256,0.0017913867,-0.002362091,21,100
Market-Adjusted Model,20652,2023-02-03,0.0732501537,0.0249077311,0.0195649373,21,100
Market-Adjusted Model,20653,2023-02-03,0.1416550049,0.0928980312,0.0879697885,21,100
Market-Adjusted Model,20654,2023-02-03,-0.002554272,-0.051626427,-0.056239488,21,100
Market-Adjusted Model,20655,2023-02-03,0.0937712347,0.0468304839,0.0400860183,21,100
Market-Adjusted Model,20656,2023-02-03,0.335727814,0.2639125543,0.2820425976,21,100
Market-Adjusted Model,20657,2023-02-03,0.2556305611,0.1894574149,0.2019453447,21,100
Market-Adjusted Model,20658,2023-02-03,0.1144447155,0.0629718792,0.0607594991,21,100
Market-Adjusted Model,20659,2023-02-03,0.20534637,0.142636171,0.1516611536,21,100
Market-Adjusted Model,20660,2023-02-03,0.0972762675,0.042412918,0.0435910511,21,100
Market-Adjusted Model,20661,2023-02-03,-0.0798005,-0.130432978,-0.133485717,21,100
Market-Adjusted Model,20662,2023-02-03,-0.088902136,-0.127437923,-0.142587352,21,100
Market-Adjusted Model,20663,2023-02-03,-0.063291152,-0.049870273,-0.116976368,21,100
Market-Adjusted Model,20664,2023-02-03,0.0884821337,0.0337850767,0.0347969173,21,100
Market-Adjusted Model,20665,2023-02-03,-0.200196287,-0.245846637,-0.253881504,21,100
Market-Adjusted Model,20666,2023-02-03,0.0019568986,-0.052944811,-0.051728318,21,100
Market-Adjusted Model,20667,2023-02-03,0.0423777971,-0.010220222,-0.011307419,21,100
Market-Adjusted Model,20668,2023-02-03,-0.010611968,-0.063898916,-0.064297184,21,100
Market-Adjusted Model,20670,2023-02-03,-0.006410199,-0.053700831,-0.060095416,21,100
Market-Adjusted Model,20672,2023-02-03,-0.03163622,-0.085491029,-0.085321436,21,100
Market-Adjusted Model,20673,2023-02-03,-0.012574662,-0.0661067,-0.066259878,21,100
Market-Adjusted Model,20674,2023-02-03,0.0485177992,-0.00351761,-0.005167417,21,100
Market-Adjusted Model,20679,2023-02-03,0.0009756322,-0.052487451,-0.052709584,21,100
Market-Adjusted Model,20680,2023-02-03,-0.098654682,-0.151393495,-0.152339898,21,100
Market-Adjusted Model,20681,2023-02-03,-0.012057335,-0.035452861,-0.065742551,21,100
Market-Adjusted Model,20682,2023-02-03,-0.026543231,-0.071913434,-0.080228447,21,100
Market-Adjusted Model,20683,2023-02-03,0.0034533643,-0.042769064,-0.043491751,6,100
Market-Adjusted Model,20684,2023-02-03,0.0410630602,-0.011421658,-0.012622156,21,100
Market-Adjusted Model,20687,2023-02-03,0.0450799969,-0.006237726,-0.00860522,21,100
Market-Adjusted Model,20689,2023-02-03,-0.021570267,-0.075158909,-0.075255484,21,100
Market-Adjusted Model,20690,2023-02-03,-0.021055878,-0.074640556,-0.074741094,21,100
Market-Adjusted Model,20692,2023-02-03,-0.040841469,-0.094699459,-0.094526685,21,100
Market-Adjusted Model,20695,2023-02-03,0.0313172536,-0.022027583,-0.022367963,21,100
Market-Adjusted Model,20696,2023-02-03,0.0054837243,-0.047975286,-0.048201492,21,100
Market-Adjusted Model,20697,2023-02-03,0.0802409835,0.0252007165,0.0265557671,21,100
Market-Adjusted Model,20698,2023-02-03,0.031741111,-0.022053886,-0.021944105,21,100
Market-Adjusted Model,20699,2023-02-03,0.0043651188,-0.049028576,-0.049320098,21,100
Market-Adjusted Model,20700,2023-02-03,-0.081967233,-0.134609826,-0.13565245,21,100
Market-Adjusted Model,20701,2023-02-03,0.0143981409,-0.038834569,-0.039287075,21,100
Market-Adjusted Model,20702,2023-02-03,-0.021129491,-0.074012415,-0.074814707,21,100
Market-Adjusted Model,20703,2023-02-03,0.0126323685,-0.040436755,-0.041052848,21,100
Market-Adjusted Model,20704,2023-02-03,-0.025141941,-0.077778212,-0.078827157,21,100
Market-Adjusted Model,20705,2023-02-03,-0.006169411,-0.059654609,-0.059854628,21,100
Market-Adjusted Model,20708,2023-02-03,-0.024620836,-0.078208855,-0.078306053,21,100
Market-Adjusted Model,20709,2023-02-03,0.0503944974,-0.003388938,-0.003290719,21,100
Market-Adjusted Model,20711,2023-02-03,0.0235514027,-0.03013908,-0.030133814,21,100
Market-Adjusted Model,20713,2023-02-03,0.0109671601,-0.065261594,-0.067417338,10,100
Market-Adjusted Model,20717,2023-02-03,0.3628317758,0.3263746075,0.3091465594,21,100
Market-Adjusted Model,20718,2023-02-03,0.0134281266,-0.039568738,-0.04025709,21,100
Market-Adjusted Model,20719,2023-02-03,0.0174515694,-0.035569409,-0.036233647,21,100
Market-Adjusted Model,20720,2023-02-03,-0.02005351,-0.073596995,-0.073738726,21,100
Market-Adjusted Model,20721,2023-02-03,-0.174712648,-0.207831409,-0.228397865,21,100
Market-Adjusted Model,20724,2023-02-03,0.0024678793,-0.051028028,-0.051217337,21,100
Market-Adjusted Model,20726,2023-02-03,0.0683892691,0.0495964034,0.0147040527,21,100
Market-Adjusted Model,20727,2023-02-03,0.1314143036,0.092744986,0.0777290872,21,100
Market-Adjusted Model,20728,2023-02-03,-0.048943886,-0.097972038,-0.102629102,21,100
Market-Adjusted Model,20729,2023-02-03,0.0443743444,-0.009138594,-0.009310872,21,100
Market-Adjusted Model,20731,2023-02-03,0.0053869055,-0.04797257,-0.048298311,21,100
Market-Adjusted Model,20732,2023-02-03,-0.022713021,-0.07638631,-0.076398238,21,100
Market-Adjusted Model,20733,2023-02-03,0.1189427283,0.0884806872,0.0652575119,21,100
Market-Adjusted Model,20734,2023-02-03,-0.008244492,-0.06098653,-0.061929709,21,100
Market-Adjusted Model,20735,2023-02-03,0.1345007387,0.0792083476,0.0808155223,21,100
Market-Adjusted Model,20737,2023-02-03,0.0822784699,0.100733906,0.0285932535,21,100
Market-Adjusted Model,20738,2023-02-03,0.0022007723,-0.051297625,-0.051484444,21,100
Market-Adjusted Model,20739,2023-02-03,-0.33136097,-0.433948309,-0.385046187,21,100
Market-Adjusted Model,20740,2023-02-03,-0.00542677,-0.058626692,-0.059111986,21,100
Market-Adjusted Model,20741,2023-02-03,0.0004921376,-0.052955678,-0.053193079,21,100
Market-Adjusted Model,20742,2023-02-03,-0.023645298,-0.076740744,-0.077330514,21,100
Market-Adjusted Model,20743,2023-02-03,0.0064039938,-0.047063264,-0.047281223,21,100
Market-Adjusted Model,20744,2023-02-03,0.0078973267,-0.045608588,-0.04578789,21,100
Market-Adjusted Model,20745,2023-02-03,0.0948893277,0.0389645318,0.0412041113,21,100
Market-Adjusted Model,20747,2023-02-03,0.0059113715,-0.047590634,-0.047773845,21,100
Market-Adjusted Model,20748,2023-02-03,0.0047421314,-0.054704832,-0.055455476,14,100
Market-Adjusted Model,20750,2023-02-03,0.0023331804,-0.048272434,-0.051352036,21,100
Market-Adjusted Model,20751,2023-02-03,0.0536277092,0.012248902,-0.000057507,21,100
Market-Adjusted Model,20752,2023-02-03,-0.006903416,-0.059756609,-0.060588633,21,100
Market-Adjusted Model,20753,2023-02-03,0.0126953243,-0.040824032,-0.040989892,21,100
Market-Adjusted Model,20754,2023-02-03,0.0099952043,-0.031537077,-0.043690012,21,100
Market-Adjusted Model,20755,2023-02-03,0.0058881672,-0.047603941,-0.047797049,21,100
Market-Adjusted Model,20760,2023-02-03,0.0037244204,-0.049778342,-0.049960796,21,100
Market-Adjusted Model,20761,2023-02-03,0.0265486451,-0.021266319,-0.027136571,21,100
Market-Adjusted Model,20762,2023-02-03,0.0221457075,-0.031204248,-0.031539509,21,100
Market-Adjusted Model,20763,2023-02-03,0.0012832709,-0.018386729,-0.018386729,1,100
Market-Adjusted Model,20764,2023-02-03,0.0139152586,-0.038350752,-0.039769958,21,100
Market-Adjusted Model,20765,2023-02-03,-0.00124888,-0.054645001,-0.054934096,21,100
Market-Adjusted Model,20768,2023-02-03,-0.004901979,-0.081025915,-0.083286478,10,100
Market-Adjusted Model,20776,2023-02-03,0.0288462444,0.0011069734,-0.024838972,21,100
Market-Adjusted Model,20779,2023-02-03,-0.001515952,-0.055003211,-0.055201168,21,100
Market-Adjusted Model,20780,2023-02-03,0.0029792131,-0.049760851,-0.050706003,21,100
Market-Adjusted Model,20784,2023-02-03,0.1190926497,0.0689425635,0.0654074333,21,100
Market-Adjusted Model,20785,2023-02-03,0.0098814608,-0.043573844,-0.043803756,21,100
Market-Adjusted Model,20786,2023-02-03,-0.318385667,-0.392597002,-0.372070884,21,100
Market-Adjusted Model,20787,2023-02-03,1.1304348068,1.4808795503,1.0767495904,21,100
Market-Adjusted Model,20788,2023-02-03,-0.280761837,-0.362661809,-0.334447053,21,100
Market-Adjusted Model,20791,2023-02-03,-0.015668208,-0.059982062,-0.069353424,21,100
Market-Adjusted Model,20793,2023-02-03,-0.217424888,-0.277236342,-0.271110104,21,100
Market-Adjusted Model,20794,2023-02-03,0.7556124958,0.557807712,0.7019272794,21,100
Market-Adjusted Model,20796,2023-02-03,0.1135134701,0.0643011987,0.0598282537,21,100
Market-Adjusted Model,20797,2023-02-03,-0.152466385,-0.200510762,-0.206151601,21,100
Market-Adjusted Model,20798,2023-02-03,0.0084746593,-0.028950787,-0.045210557,21,100
Market-Adjusted Model,20801,2023-02-03,0.1034482623,0.0977086778,0.0497630459,21,100
Market-Adjusted Model,20805,2023-02-03,0.0147059386,-0.038836175,-0.038979278,21,100
Market-Adjusted Model,20813,2023-02-03,-0.016313197,-0.064249863,-0.069998413,21,100
Market-Adjusted Model,20814,2023-02-03,-0.158284047,-0.192507954,-0.211969263,21,100
Market-Adjusted Model,20816,2023-02-03,0.2085714385,0.2238414259,0.1548862221,21,100
Market-Adjusted Model,20817,2023-02-03,-0.084615317,-0.038305163,-0.138300534,21,100
Market-Adjusted Model,20818,2023-02-03,0.0340895356,-0.016845157,-0.019595681,21,100
Market-Adjusted Model,20820,2023-02-03,0.2614114026,0.1972443723,0.2077261862,21,100
Market-Adjusted Model,20821,2023-02-03,0.0034533643,-0.060905925,-0.061853939,18,100
Market-Adjusted Model,20822,2023-02-03,1.3023982813,1.2673424297,1.2708783802,3,100
Market-Adjusted Model,20823,2023-02-03,0.0916905346,0.0663699602,0.0380053182,21,100
Market-Adjusted Model,20825,2023-02-03,-0.20340864,-0.271802062,-0.257093856,21,100
Market-Adjusted Model,20827,2023-02-03,0.0044378776,-0.04904259,-0.049247339,21,100
Market-Adjusted Model,20831,2023-02-03,0.0009911035,-0.052494,-0.052694113,21,100
Market-Adjusted Model,20832,2023-02-03,0.0616114346,0.032101382,0.0079262182,21,100
Market-Adjusted Model,20833,2023-02-03,3.55513E-10,-0.053487009,-0.053685216,21,100
Market-Adjusted Model,20834,2023-02-03,-0.061323068,-0.085550131,-0.115008285,21,100
Market-Adjusted Model,20841,2023-02-03,-0.293023302,-0.355356504,-0.346708518,21,100
Market-Adjusted Model,20842,2023-02-03,-0.314705931,-0.387400636,-0.368391147,21,100
Market-Adjusted Model,20843,2023-02-03,0.359530615,0.2842149414,0.3058453986,21,100
Market-Adjusted Model,20844,2023-02-03,-0.092857143,-0.13652421,-0.146542359,21,100
Market-Adjusted Model,20846,2023-02-03,-0.210999998,-0.269442086,-0.264685214,21,100
Market-Adjusted Model,20848,2023-02-03,-0.284946227,-0.357301533,-0.338631443,21,100
Market-Adjusted Model,20849,2023-02-03,1.475198E-11,-0.04244611,-0.043012956,5,100
Market-Adjusted Model,20850,2023-02-03,0.005917107,-0.047569164,-0.047768109,21,100
Market-Adjusted Model,20851,2023-02-03,0.0009756321,-0.052500473,-0.052709584,21,100
Market-Adjusted Model,20855,2023-02-03,0.1234818032,0.0702467642,0.0697965868,21,100
Market-Adjusted Model,20859,2023-02-03,0.0073099228,-0.046151188,-0.046375294,21,100
Market-Adjusted Model,20863,2023-02-03,0.0020059686,-0.051085389,-0.051679248,21,100
Market-Adjusted Model,20864,2023-02-03,0.0049504195,-0.048551762,-0.048734797,21,100
Market-Adjusted Model,20865,2023-02-03,-0.052476245,-0.00733401,-0.106161461,21,100
Market-Adjusted Model,20867,2023-02-03,-0.00346181,-0.056831659,-0.057147027,21,100
Market-Adjusted Model,20868,2023-02-03,-0.005964256,-0.059419203,-0.059649473,21,100
Market-Adjusted Model,20869,2023-02-03,-0.231481529,-0.28287426,-0.285166745,21,100
Market-Adjusted Model,20870,2023-02-03,0.0534745609,0.0053173145,-0.000210655,21,100
Market-Adjusted Model,20871,2023-02-03,-0.004940731,-0.05833988,-0.058625947,21,100
Market-Adjusted Model,20875,2023-02-03,0.0059189419,-0.047546011,-0.047766274,21,100
Market-Adjusted Model,20876,2023-02-03,0.2671533452,0.2135168122,0.2134681288,21,100
Market-Adjusted Model,20878,2023-02-03,0.0015015361,-0.051873847,-0.05218368,21,100
Market-Adjusted Model,20879,2023-02-03,-0.027272703,-0.062082459,-0.08095792,21,100
Market-Adjusted Model,20880,2023-02-03,0.0244140631,-0.029294215,-0.029271153,21,100
Market-Adjusted Model,20881,2023-02-03,0.0013487814,-0.018321219,-0.018321219,1,100
Market-Adjusted Model,20882,2023-02-03,-0.175750025,-0.233639857,-0.229435241,21,100
Market-Adjusted Model,20883,2023-02-03,0.004935853,-0.048568294,-0.048749363,21,100
Market-Adjusted Model,20884,2023-02-03,-0.305084706,-0.203392583,-0.358769922,21,100
Market-Adjusted Model,20887,2023-02-03,0.0179771138,-0.03529045,-0.035708103,21,100
Market-Adjusted Model,20891,2023-02-03,-0.061292997,-0.100596505,-0.114978213,21,100
Market-Adjusted Model,20892,2023-02-03,0.3193039203,0.3122019216,0.2656187039,21,100
Market-Adjusted Model,20893,2023-02-03,0.1510101982,0.0948866754,0.0973249818,21,100
Market-Adjusted Model,20894,2023-02-03,0.4724950071,0.388759849,0.4188097907,21,100
Market-Adjusted Model,20895,2023-02-03,0.0803109311,0.0724291358,0.0266257147,21,100
Market-Adjusted Model,20898,2023-02-03,-0.056670658,-0.093331304,-0.110355874,21,100
Market-Adjusted Model,20899,2023-02-03,0.0024154374,-0.046145695,-0.04675164,8,100
Market-Adjusted Model,20901,2023-02-03,0.0953227121,0.0421080806,0.0416374957,21,100
Market-Adjusted Model,20902,2023-02-03,0.1169917279,0.0708428378,0.0633065115,21,100
Market-Adjusted Model,20903,2023-02-03,0.0614910723,0.0072027052,0.0078058559,21,100
Market-Adjusted Model,20904,2023-02-03,0.0228251134,-0.029554352,-0.030860103,21,100
Market-Adjusted Model,20905,2023-02-03,0.00253011,-0.05063535,-0.051155106,21,100
Market-Adjusted Model,20908,2023-02-03,0.0014749593,-0.051800131,-0.052210257,21,100
Market-Adjusted Model,20911,2023-02-03,0.0484356903,-0.005085058,-0.005249526,21,100
Market-Adjusted Model,20912,2023-02-03,0.0096293624,-0.043563589,-0.044055854,21,100
Market-Adjusted Model,20913,2023-02-03,0.0452261293,-0.002638761,-0.008459087,21,100
Market-Adjusted Model,20914,2023-02-03,0.0049899435,-0.048493645,-0.048695273,21,100
Market-Adjusted Model,20915,2023-02-03,0.0029910958,-0.050500008,-0.050694121,21,100
Market-Adjusted Model,20916,2023-02-03,0.2516129871,0.2109852442,0.1979277707,21,100
Market-Adjusted Model,20919,2023-02-03,-0.016736487,-0.064851287,-0.070421703,21,100
Market-Adjusted Model,20920,2023-02-03,0.1961555232,0.1329591817,0.1424703068,21,100
Market-Adjusted Model,20921,2023-02-03,0.0328691061,-0.020590872,-0.02081611,21,100
Market-Adjusted Model,20922,2023-02-03,0.0383531527,-0.014785961,-0.015332064,21,100
Market-Adjusted Model,20923,2023-02-03,0.0600775124,0.0083920494,0.006392296,21,100
Market-Adjusted Model,20927,2023-02-03,-0.082840298,-0.133007108,-0.136525514,21,100
Market-Adjusted Model,20928,2023-02-03,0.0138977957,-0.039497981,-0.039787421,21,100
Market-Adjusted Model,20929,2023-02-03,0.0290050794,-0.024700278,-0.024680137,21,100
Market-Adjusted Model,20930,2023-02-03,0.0029674275,-0.050508251,-0.050717789,21,100
Market-Adjusted Model,20931,2023-02-03,0.0039643173,-0.049541079,-0.049720899,21,100
Market-Adjusted Model,20932,2023-02-03,0.0049554203,-0.04855086,-0.048729796,21,100
Market-Adjusted Model,20935,2023-02-03,-0.000822877,-0.054254486,-0.054508094,21,100
Market-Adjusted Model,20936,2023-02-03,0.0034632681,-0.04999295,-0.050221948,21,100
Market-Adjusted Model,20937,2023-02-03,0.0421020802,-0.011849113,-0.011583136,21,100
Market-Adjusted Model,20938,2023-02-03,0.0466280972,-0.006813254,-0.007057119,21,100
Market-Adjusted Model,20939,2023-02-03,0.0339728349,-0.019774609,-0.019712382,21,100
Market-Adjusted Model,20940,2023-02-03,0.0470294943,-0.006349761,-0.006655722,21,100
Market-Adjusted Model,20943,2023-02-03,0.0949477741,0.0403294898,0.0412625577,21,100
Market-Adjusted Model,20944,2023-02-03,0.0555502138,0.0010691848,0.0018649974,21,100
